iter kd skd kf skf gamma sgamma sigma_error1 sigma_error2 sigma_error3 sigma_error4 L
1.363000000000000000e+03 7.456231675705904871e-04 5.989768635296698410e-04 4.748804979026880803e-05 1.551965482211286296e-06 6.857341781240321437e-05 5.248297952409013987e-06 6.308392972951555322e+00 7.932191655766462013e+00 7.034416732948483464e+00 7.646766452312739659e+00 -1.702976472123246140e+03
1.364000000000000000e+03 7.445275504456778980e-04 5.808339052234551140e-04 4.795877498156823503e-05 1.646606192238786902e-06 7.202331655048444491e-05 5.127374109727610007e-06 6.107052625075325203e+00 7.892172157346699635e+00 6.934758124126483736e+00 7.497390093024545621e+00 -1.702422129907545923e+03
1.365000000000000000e+03 7.020349565046377907e-04 5.109922351869399535e-04 4.787495431351588844e-05 1.776520750104570184e-06 7.559129794450487156e-05 5.321111926403389309e-06 6.577129038048038723e+00 7.070047610492084189e+00 6.721573039139804528e+00 7.326930432994386067e+00 -1.703161515887165933e+03
1.366000000000000000e+03 6.569995879861197704e-04 5.398726667958506824e-04 5.331187616093951390e-05 1.838840145308617212e-06 7.583598946810987185e-05 4.995106988618374053e-06 6.553437884902166388e+00 7.037427307190139203e+00 6.834084410037083224e+00 7.339105778006481451e+00 -1.703869764501361715e+03
1.367000000000000000e+03 6.771176939376372540e-04 5.565554937585568546e-04 5.673976826494524575e-05 1.788107688887136800e-06 7.513120720023125246e-05 4.622242994349276872e-06 6.508212408464765453e+00 6.914700204973482478e+00 6.602780508227207967e+00 6.705592366707431751e+00 -1.702852632929452056e+03
1.368000000000000000e+03 6.847455598129523462e-04 5.371054676507913163e-04 5.876096669924465353e-05 1.714994621585846275e-06 8.281039946341819653e-05 4.300199121733703771e-06 6.867728007372495114e+00 6.813451197628528355e+00 6.259663500002014658e+00 7.044283902084647941e+00 -1.701790234198054804e+03
1.369000000000000000e+03 7.179083317192625846e-04 5.401366419441967813e-04 5.779294262390314587e-05 1.769714798040186919e-06 8.026897953895997904e-05 4.298744907172416498e-06 7.243043449090487584e+00 7.659189717531400099e+00 6.111986768419970240e+00 7.083171556475265973e+00 -1.702920437518240760e+03
1.370000000000000000e+03 6.918599370221781286e-04 5.460794633150267393e-04 5.773518691938863356e-05 1.741776099883030584e-06 7.768422273021802790e-05 3.993081530895371910e-06 6.876499256316828124e+00 7.951479582308706995e+00 6.187177413578978324e+00 7.590883416260859384e+00 -1.706614527218176590e+03
1.371000000000000000e+03 6.525213053264500860e-04 6.139631796683257120e-04 5.735835760974481075e-05 1.811736378913410670e-06 7.466665336928527655e-05 4.427720304841825326e-06 6.608595426221790525e+00 8.003107486976315244e+00 6.280356332348603132e+00 7.383050185068138482e+00 -1.707242529179894973e+03
1.372000000000000000e+03 6.160539153380148892e-04 6.197299570061261080e-04 5.513944434311047826e-05 1.828064656012984619e-06 7.490491972748502137e-05 4.241335738419903234e-06 6.384543187963575228e+00 7.687451676108183918e+00 6.086279711458416841e+00 6.917533587364872005e+00 -1.701952638797279633e+03
1.373000000000000000e+03 6.174668406122110244e-04 6.258536916733125916e-04 5.491653562307009480e-05 1.864364605434338301e-06 7.534686688762843329e-05 4.224280815467500264e-06 6.149322666775733026e+00 8.035693753274074425e+00 6.495006814267683559e+00 7.565577110567734742e+00 -1.701193833235442071e+03
1.374000000000000000e+03 6.197367834032945638e-04 6.228190425806906429e-04 5.783370877059681959e-05 1.697403859704077465e-06 7.774343897180674391e-05 4.097750945464697736e-06 6.053571600148313081e+00 7.604706074546649042e+00 6.447477180110913864e+00 7.509612765234511933e+00 -1.704942581912921696e+03
1.375000000000000000e+03 6.413016797399271511e-04 5.756698952889227573e-04 5.699038256953501276e-05 1.606662371716846088e-06 7.854898269532838454e-05 3.892852871274944631e-06 6.192597090996537545e+00 7.860268116744351552e+00 6.592527785465451373e+00 6.682200408707681838e+00 -1.703626310189484002e+03
1.376000000000000000e+03 6.274253945869292430e-04 5.733140180433669375e-04 5.713008652712577967e-05 1.536091688916337098e-06 8.376366534822768915e-05 3.908240806643199677e-06 6.137291222893414222e+00 7.742699717851462715e+00 6.774052965084661260e+00 6.159779878918670626e+00 -1.705858705232118609e+03
1.377000000000000000e+03 6.280799765374689729e-04 5.375372870265067698e-04 6.032749571212999519e-05 1.674681128939274386e-06 8.498916645919860698e-05 3.801747468276231195e-06 6.212890313670454745e+00 7.991794710578146166e+00 6.531444251062054285e+00 6.741629062614158840e+00 -1.715207363139501467e+03
1.378000000000000000e+03 5.947704256918860373e-04 5.307474352338341405e-04 5.972301765270079764e-05 1.742731439775200392e-06 8.642753802398005442e-05 3.651917277586005791e-06 6.730484446829841261e+00 7.918566581498183155e+00 6.024726008655451714e+00 6.947058820021086767e+00 -1.715774902247477485e+03
1.379000000000000000e+03 5.712291671710527461e-04 5.005809200689586647e-04 6.207470166020044372e-05 1.544129036230217461e-06 8.464415330379108709e-05 3.757292619133827415e-06 6.955034486431356910e+00 7.638456562076004097e+00 5.978158545611506725e+00 6.319765062882986228e+00 -1.708515313407003305e+03
1.380000000000000000e+03 5.735906238595316498e-04 5.631252726352835303e-04 6.415117720076388510e-05 1.425694352586964412e-06 8.538927588797291335e-05 3.905435585211751178e-06 6.963640504273137743e+00 7.822292808608739989e+00 5.582486775868759743e+00 6.727402432588868386e+00 -1.708806365311573018e+03
1.381000000000000000e+03 5.714124157547254435e-04 5.568607517608826617e-04 7.284777391964676792e-05 1.535736762401349958e-06 9.066796415007942684e-05 3.931685864139861606e-06 7.071907099439930455e+00 7.890432848311448311e+00 6.152275809254049932e+00 6.513157737571136252e+00 -1.709599372647847531e+03
1.382000000000000000e+03 5.684163397923113403e-04 6.031500989041191580e-04 6.803016029702212695e-05 1.477325944892387232e-06 8.948371889095491343e-05 4.184013644154402280e-06 7.113908254225142613e+00 7.972934953495856014e+00 6.104226416553290235e+00 7.008824868052921708e+00 -1.708890982703622058e+03
1.383000000000000000e+03 5.648295926099000447e-04 6.429652258760972395e-04 7.073238849363926281e-05 1.571263021559838065e-06 9.033686314354594628e-05 3.986607287474491704e-06 7.077070936626718378e+00 7.652972932470377465e+00 6.044839187887255605e+00 6.896287925190368817e+00 -1.705063131395151231e+03
1.384000000000000000e+03 5.348517755618777732e-04 6.196971636049671385e-04 6.944776480682918326e-05 1.628045267603784044e-06 8.878867520544390175e-05 3.936295370745293963e-06 6.733616868380431164e+00 8.325842684218390133e+00 6.249318034252310028e+00 6.767823592875003236e+00 -1.703948517579709915e+03
1.385000000000000000e+03 4.956743006424206652e-04 6.272877149265689272e-04 6.853784213387445977e-05 1.616737611784772716e-06 9.087357358570150034e-05 3.865776321451628947e-06 6.867943812581151164e+00 8.382005711931743264e+00 6.305435225513529751e+00 6.962068072286010434e+00 -1.705450796241699891e+03
1.386000000000000000e+03 4.857242815513142589e-04 5.895385034290668994e-04 7.282523501249855155e-05 1.505338375674281411e-06 8.593172534496271023e-05 4.100040128540980892e-06 7.059759228746720794e+00 7.877435361630044319e+00 6.496699226899458779e+00 6.375198707079465343e+00 -1.706167339865820850e+03
1.387000000000000000e+03 4.350378057111477996e-04 5.688642936468624482e-04 6.682633111276838869e-05 1.698036043540550244e-06 8.719922265883816117e-05 3.909348922424017286e-06 6.671869520437716083e+00 7.908248965949721487e+00 6.267007536815158097e+00 5.585614906602881291e+00 -1.705214107414196860e+03
1.388000000000000000e+03 4.224764635687518785e-04 5.586568643249398931e-04 6.349464051438626609e-05 1.698271530432959585e-06 8.600661900295214306e-05 4.173006849054338296e-06 6.684682890059511884e+00 7.753330972741521165e+00 6.211587215469122292e+00 5.820353763017713788e+00 -1.706537723569888385e+03
1.389000000000000000e+03 4.298120422913235031e-04 5.533072519540124020e-04 6.336493762961762299e-05 1.843657874651044026e-06 7.956923936636616163e-05 4.152751598454838315e-06 6.353931765450432145e+00 7.190209120634044382e+00 6.103293865155992037e+00 5.669295313954429538e+00 -1.706555606814709563e+03
1.390000000000000000e+03 4.241302934539382258e-04 5.678133555446771615e-04 6.414308485612702036e-05 1.821562824841875033e-06 8.005171087067028120e-05 4.465908322315418340e-06 6.749797497737183072e+00 7.619665825367617273e+00 6.179736345712232293e+00 5.671848274833905634e+00 -1.703559266849271808e+03
1.391000000000000000e+03 4.161687012671487517e-04 5.395632907984846413e-04 6.412573205384869239e-05 1.915059811110056367e-06 8.620916080054837386e-05 4.421728256532845937e-06 6.918044938475531147e+00 7.683367781557048026e+00 6.136335221006257612e+00 6.278558723807651454e+00 -1.706643125234382069e+03
1.392000000000000000e+03 4.527658701615721302e-04 5.161097417877756827e-04 6.520994462428633589e-05 1.920182711184619215e-06 9.120817268333368142e-05 4.748404922889950409e-06 6.555279265754911933e+00 7.173114704787853846e+00 6.010166801638199274e+00 5.879274229290737175e+00 -1.705955382125512187e+03
1.393000000000000000e+03 4.320788504112030651e-04 5.249935625402913329e-04 6.778986047137759274e-05 1.887762086043925707e-06 8.323508531447806902e-05 4.780438212872619400e-06 6.474859253140705206e+00 6.983588391818431163e+00 6.297508560553586321e+00 5.449491674904143323e+00 -1.705908504085912909e+03
1.394000000000000000e+03 4.665076669490986617e-04 5.343017293768204893e-04 6.920719078313519713e-05 2.008247068907589190e-06 8.533049698428480539e-05 5.409749066179230436e-06 6.499394440877376944e+00 7.079942754822797113e+00 6.111038519321647655e+00 5.129685434177853054e+00 -1.707297729941508123e+03
1.395000000000000000e+03 5.015979590821054027e-04 4.872372373720704696e-04 7.033438521034073834e-05 1.996967392644513706e-06 9.144972828182831523e-05 5.209362123502079177e-06 6.706699836563776884e+00 7.688772494729769313e+00 6.138601426726598476e+00 5.289442589807196171e+00 -1.707847460489178957e+03
1.396000000000000000e+03 5.306481100310663900e-04 4.814024983403047552e-04 7.655860022697990252e-05 2.186968765544071359e-06 9.063488233065806695e-05 5.189088540075530290e-06 6.477014868056625296e+00 7.978484400852944525e+00 5.897455571510732852e+00 5.169770881745771263e+00 -1.707979591493298813e+03
1.397000000000000000e+03 5.517633166329635915e-04 5.267977356861855464e-04 7.205493089539397045e-05 2.178141521392730750e-06 9.224124624631072284e-05 5.073717891799645701e-06 6.534892020827855141e+00 7.889656284154935584e+00 5.532099989434763998e+00 5.225927397153689036e+00 -1.708848338781873281e+03
1.398000000000000000e+03 5.563910426111842679e-04 5.086101341423348784e-04 7.356575685450553214e-05 2.127092260571373926e-06 9.292833443543880353e-05 5.017375933222260880e-06 6.723535664879372931e+00 9.203291727565911629e+00 5.799514491999271826e+00 5.742540025859261377e+00 -1.710561695293562479e+03
1.399000000000000000e+03 5.564506897291135587e-04 5.453085692949299814e-04 7.131564011657888752e-05 2.158897886360568317e-06 9.027484602888931656e-05 4.651386773768498841e-06 6.788704316945849193e+00 8.685908231110085254e+00 6.046892542267138460e+00 5.855365260926792992e+00 -1.712087295550021054e+03
1.400000000000000000e+03 5.650593651874433535e-04 4.839464833788399028e-04 7.400130350859926009e-05 2.217941400214539274e-06 9.358027302075819101e-05 4.300655844535222844e-06 7.019806213153430008e+00 9.127952358384858300e+00 5.793672014014443761e+00 6.025004058650707428e+00 -1.716930549741215600e+03
1.401000000000000000e+03 5.841304867713702611e-04 5.057080780042484637e-04 7.438652724598614424e-05 2.120366540342235003e-06 9.091948737765403760e-05 4.360656827409933252e-06 7.226904912065830189e+00 8.503352739552411776e+00 6.062973860461060127e+00 5.823001086513392544e+00 -1.708844364506768898e+03
1.402000000000000000e+03 6.302690370125635117e-04 5.395716001579135748e-04 7.494894393792900244e-05 2.087899194073348172e-06 9.354761819800292441e-05 4.377484022216554004e-06 7.355876686961540400e+00 8.858554961777279857e+00 6.199572718409299910e+00 6.150913596967123809e+00 -1.707357827340450967e+03
1.403000000000000000e+03 6.335474353145299038e-04 5.473750275166142142e-04 7.892766044526428558e-05 2.057018724863150405e-06 9.882264420432079809e-05 4.373002858465009534e-06 6.948423492390044309e+00 8.586791853648984230e+00 6.703914921862533127e+00 6.016773375703339255e+00 -1.706804653367401897e+03
1.404000000000000000e+03 6.245454023049476066e-04 5.465968868644500381e-04 8.122483935083836537e-05 2.244822677752234373e-06 1.030973972407998304e-04 4.254399750893017968e-06 6.931076905178963798e+00 9.543618193501549385e+00 6.562517647246965069e+00 5.995462537931436131e+00 -1.709590563767737194e+03
1.405000000000000000e+03 6.682018757230829111e-04 5.531528878627254035e-04 8.109450145690195566e-05 2.309633152033029906e-06 1.029389822691154343e-04 4.111091613936786547e-06 7.010756678302233702e+00 8.930579529192003818e+00 6.537446682517400909e+00 5.952761504038663887e+00 -1.710666646913698742e+03
1.406000000000000000e+03 6.795339143757551936e-04 5.442359410591158424e-04 7.763127037819067793e-05 2.255097367845702782e-06 9.996148168408653886e-05 3.996737549459132452e-06 7.297461684031259388e+00 9.039300026988900782e+00 6.013457419545880533e+00 5.625868486457366480e+00 -1.708432453127001963e+03
1.407000000000000000e+03 6.741894941978031830e-04 5.513686485157940145e-04 7.587460115055275718e-05 2.234533602428325161e-06 9.431815362305909852e-05 3.891316358141533869e-06 6.991532610137673132e+00 9.426436241367696311e+00 6.483097166575933379e+00 5.574514459744740691e+00 -1.711158975407777007e+03
1.408000000000000000e+03 6.866495861150623053e-04 5.642388634075557385e-04 7.333190922442307986e-05 2.094558308050192830e-06 9.294044194878616231e-05 3.455388771313730854e-06 6.811488463740069221e+00 8.369027425819091093e+00 6.233345775203834371e+00 5.806807964337125760e+00 -1.707829004356663290e+03
1.409000000000000000e+03 7.513727681889387179e-04 5.947212674476994986e-04 7.346569863018179766e-05 1.859946551121844377e-06 9.402732571639053113e-05 3.190678974460603353e-06 6.780175415566013442e+00 8.144617502925310504e+00 6.259725231477171192e+00 6.036778541287954880e+00 -1.707677412947626181e+03
1.410000000000000000e+03 7.585731592099242320e-04 5.634189271076143037e-04 7.080119676306485484e-05 1.775313031834127040e-06 9.162924959240097318e-05 3.191046469741891945e-06 6.312421235281957976e+00 8.025250121681446913e+00 5.944189771677351963e+00 5.762784477258814597e+00 -1.705495581618437654e+03
1.411000000000000000e+03 8.355315920422060928e-04 5.540545820464404551e-04 6.984769062947926161e-05 1.796673895413376591e-06 8.913094547004110722e-05 2.999608246547495516e-06 6.738253483480052708e+00 8.146170962754384348e+00 6.467042415533333255e+00 5.738968278757954344e+00 -1.706682057557692360e+03
1.412000000000000000e+03 7.778920978418742225e-04 5.130652167926944137e-04 7.345926609749957412e-05 1.894201252747848033e-06 8.905982354840365537e-05 2.963684629524554093e-06 6.581730065586341105e+00 7.992880211413393887e+00 6.049358809182588281e+00 5.823377283132387561e+00 -1.708575104355591293e+03
1.413000000000000000e+03 8.456658237574484318e-04 4.819005386329935177e-04 6.991772632196489488e-05 1.851274184719775899e-06 9.062511907502437058e-05 2.900563514251002771e-06 6.393426313005086570e+00 8.428786398893722165e+00 5.627320000561451430e+00 5.877269223546906396e+00 -1.706549555820060505e+03
1.414000000000000000e+03 8.555223365871885127e-04 4.796867695084166237e-04 6.677424324455621930e-05 1.964010824653706617e-06 9.337954514876583895e-05 2.988642117107157565e-06 6.532206908776100107e+00 8.516327866848433459e+00 6.379850200187424214e+00 5.969542164266020912e+00 -1.707323196419511760e+03
1.415000000000000000e+03 8.485523599829231664e-04 4.972871416742623936e-04 6.544953099685056435e-05 2.016529572152316219e-06 9.226742450572716307e-05 3.143439077301068573e-06 6.373230939730647471e+00 8.676130582494545607e+00 6.689035122445075032e+00 6.009758213097987856e+00 -1.708973820158421859e+03
1.416000000000000000e+03 8.542900947208940596e-04 4.851310011003544817e-04 6.748909093038217848e-05 2.147528472151124366e-06 8.770547643123428221e-05 3.282672016217402500e-06 6.053379242735118737e+00 8.414381330928341285e+00 6.750605076149841288e+00 6.182256422023342246e+00 -1.704143505103745156e+03
